Price,Close,High,Low,Open,Volume,RSI,Signal
Ticker,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,,
Datetime,,,,,,,
2025-03-25 23:30:00+00:00,1.0789813995361328,1.079097867012024,1.0788650512695312,1.079097867012024,0,31.646411662832364,NEUTRE
2025-03-25 23:45:00+00:00,1.0789813995361328,1.0789813995361328,1.0788650512695312,1.0789813995361328,0,31.646411662832364,NEUTRE
2025-03-26 00:00:00+00:00,1.0793308019638062,1.0793308019638062,1.079097867012024,1.079097867012024,0,41.48876998645247,NEUTRE
2025-03-26 00:15:00+00:00,1.0793308019638062,1.079563856124878,1.079214334487915,1.0793308019638062,0,41.488769986452475,NEUTRE
2025-03-26 00:30:00+00:00,1.0789813995361328,1.0794472694396973,1.0789813995361328,1.0793308019638062,0,35.55175360075491,NEUTRE
2025-03-26 00:45:00+00:00,1.0788650512695312,1.0789813995361328,1.0787487030029297,1.0789813995361328,0,33.81641611024831,NEUTRE
2025-03-26 01:00:00+00:00,1.078515887260437,1.0786322355270386,1.0781670808792114,1.078515887260437,0,29.208666330322245,ACHETER 🟢
2025-03-26 01:15:00+00:00,1.0788650512695312,1.0789813995361328,1.0786322355270386,1.0786322355270386,0,38.2672739257824,NEUTRE
2025-03-26 01:30:00+00:00,1.0794472694396973,1.079563856124878,1.0788650512695312,1.0788650512695312,0,49.80203128651394,NEUTRE
2025-03-26 01:45:00+00:00,1.0796804428100586,1.0797970294952393,1.0794472694396973,1.079563856124878,0,53.54569518705261,NEUTRE
2025-03-26 02:00:00+00:00,1.079563856124878,1.0797970294952393,1.079563856124878,1.0796804428100586,0,51.47845517907888,NEUTRE
2025-03-26 02:15:00+00:00,1.0796804428100586,1.0796804428100586,1.0793308019638062,1.0794472694396973,0,53.41529785819937,NEUTRE
2025-03-26 02:30:00+00:00,1.079563856124878,1.0797970294952393,1.079563856124878,1.0796804428100586,0,51.213736115419984,NEUTRE
2025-03-26 02:45:00+00:00,1.0797970294952393,1.0800302028656006,1.0796804428100586,1.0796804428100586,0,55.191510934145285,NEUTRE
2025-03-26 03:00:00+00:00,1.0796804428100586,1.07991361618042,1.079563856124878,1.0797970294952393,0,52.87032821948226,NEUTRE
2025-03-26 03:15:00+00:00,1.0793308019638062,1.0796804428100586,1.0793308019638062,1.0796804428100586,0,46.54775745916065,NEUTRE
2025-03-26 03:30:00+00:00,1.0793308019638062,1.0794472694396973,1.079214334487915,1.0793308019638062,0,46.54775745916065,NEUTRE
2025-03-26 03:45:00+00:00,1.0787487030029297,1.0794472694396973,1.0787487030029297,1.0794472694396973,0,37.81600579049869,NEUTRE
2025-03-26 04:00:00+00:00,1.0787487030029297,1.079097867012024,1.0787487030029297,1.0789813995361328,0,37.81600579049869,NEUTRE
2025-03-26 04:15:00+00:00,1.0788650512695312,1.0788650512695312,1.0786322355270386,1.0787487030029297,0,40.40736525150451,NEUTRE
2025-03-26 04:30:00+00:00,1.078515887260437,1.0788650512695312,1.078399658203125,1.0788650512695312,0,35.611241327670996,NEUTRE
2025-03-26 04:45:00+00:00,1.0787487030029297,1.0787487030029297,1.078399658203125,1.078515887260437,0,40.66815211788742,NEUTRE
2025-03-26 05:00:00+00:00,1.078399658203125,1.0786322355270386,1.078283429145813,1.0786322355270386,0,36.09163296451151,NEUTRE
2025-03-26 05:15:00+00:00,1.078515887260437,1.078515887260437,1.0781670808792114,1.078399658203125,0,38.57062520221088,NEUTRE
2025-03-26 05:30:00+00:00,1.0787487030029297,1.0788650512695312,1.078515887260437,1.078515887260437,0,43.31388034513571,NEUTRE
2025-03-26 05:45:00+00:00,1.0788650512695312,1.0789813995361328,1.0786322355270386,1.0787487030029297,0,45.57553763291183,NEUTRE
2025-03-26 06:00:00+00:00,1.0788650512695312,1.0789813995361328,1.0787487030029297,1.0787487030029297,0,45.57553763291183,NEUTRE
2025-03-26 06:15:00+00:00,1.0789813995361328,1.0789813995361328,1.0786322355270386,1.0788650512695312,0,47.98249793195785,NEUTRE
2025-03-26 06:30:00+00:00,1.0789813995361328,1.079097867012024,1.0787487030029297,1.0789813995361328,0,47.98249793195785,NEUTRE
2025-03-26 06:45:00+00:00,1.0789813995361328,1.0789813995361328,1.0786322355270386,1.0788650512695312,0,47.98249793195786,NEUTRE
2025-03-26 07:00:00+00:00,1.079097867012024,1.079097867012024,1.078515887260437,1.0787487030029297,0,50.7080208112515,NEUTRE
2025-03-26 07:15:00+00:00,1.0793308019638062,1.0793308019638062,1.0787487030029297,1.079097867012024,0,55.70667715196074,NEUTRE
2025-03-26 07:30:00+00:00,1.0788650512695312,1.079097867012024,1.0787487030029297,1.079097867012024,0,45.72253303920159,NEUTRE
2025-03-26 07:45:00+00:00,1.0789813995361328,1.079214334487915,1.0786322355270386,1.079097867012024,0,48.21921545836423,NEUTRE
2025-03-26 08:00:00+00:00,1.079214334487915,1.079563856124878,1.0789813995361328,1.079097867012024,0,52.891237200793285,NEUTRE
2025-03-26 08:15:00+00:00,1.079563856124878,1.079563856124878,1.0789813995361328,1.0789813995361328,0,58.88573553751429,NEUTRE
2025-03-26 08:30:00+00:00,1.0793308019638062,1.079563856124878,1.079214334487915,1.079563856124878,0,53.95563856952519,NEUTRE
2025-03-26 08:45:00+00:00,1.0801469087600708,1.0801469087600708,1.0793308019638062,1.0793308019638062,0,65.00478713584884,NEUTRE
2025-03-26 09:00:00+00:00,1.0801469087600708,1.080263614654541,1.079563856124878,1.0801469087600708,0,65.00478713584884,NEUTRE
2025-03-26 09:15:00+00:00,1.0801469087600708,1.080263614654541,1.0796804428100586,1.0801469087600708,0,65.00478713584886,NEUTRE
2025-03-26 09:30:00+00:00,1.0800302028656006,1.0804970264434814,1.07991361618042,1.080263614654541,0,62.3331865203055,NEUTRE
2025-03-26 09:45:00+00:00,1.0800302028656006,1.0801469087600708,1.0796804428100586,1.0801469087600708,0,62.3331865203055,NEUTRE
2025-03-26 10:00:00+00:00,1.080263614654541,1.080263614654541,1.0797970294952393,1.0800302028656006,0,65.61141943787213,NEUTRE
2025-03-26 10:15:00+00:00,1.07991361618042,1.0803803205490112,1.07991361618042,1.0803803205490112,0,57.52647996556259,NEUTRE
2025-03-26 10:30:00+00:00,1.0793308019638062,1.0797970294952393,1.0789813995361328,1.0797970294952393,0,47.11514261206624,NEUTRE
2025-03-26 10:45:00+00:00,1.0794472694396973,1.0794472694396973,1.079097867012024,1.0793308019638062,0,49.097742036983284,NEUTRE
2025-03-26 11:00:00+00:00,1.0796804428100586,1.0796804428100586,1.079214334487915,1.0796804428100586,0,52.90439259113407,NEUTRE
2025-03-26 11:15:00+00:00,1.079563856124878,1.0796804428100586,1.0794472694396973,1.079563856124878,0,50.85650025140008,NEUTRE
2025-03-26 11:30:00+00:00,1.0797970294952393,1.0800302028656006,1.079563856124878,1.079563856124878,0,54.638467683575854,NEUTRE
2025-03-26 11:45:00+00:00,1.079563856124878,1.07991361618042,1.0794472694396973,1.07991361618042,0,50.45674154662038,NEUTRE
2025-03-26 12:00:00+00:00,1.0789813995361328,1.0796804428100586,1.078515887260437,1.0796804428100586,0,41.84205668164132,NEUTRE
2025-03-26 12:15:00+00:00,1.079563856124878,1.079563856124878,1.0787487030029297,1.079097867012024,0,50.87461623827771,NEUTRE
2025-03-26 12:30:00+00:00,1.0793308019638062,1.0793308019638062,1.0786322355270386,1.079097867012024,0,47.68346365134591,NEUTRE
2025-03-26 12:45:00+00:00,1.0786322355270386,1.079214334487915,1.0786322355270386,1.079214334487915,0,39.65427016995182,NEUTRE
2025-03-26 13:00:00+00:00,1.0786322355270386,1.079214334487915,1.0786322355270386,1.0789813995361328,0,39.65427016995182,NEUTRE
2025-03-26 13:15:00+00:00,1.077470064163208,1.0787487030029297,1.077470064163208,1.0787487030029297,0,29.930242504600642,ACHETER 🟢
2025-03-26 13:30:00+00:00,1.07758629322052,1.0781670808792114,1.0771219730377197,1.0772379636764526,0,31.733238467799623,NEUTRE
2025-03-26 13:45:00+00:00,1.07758629322052,1.0781670808792114,1.07758629322052,1.077702283859253,0,31.733238467799623,NEUTRE
2025-03-26 14:00:00+00:00,1.0789813995361328,1.0789813995361328,1.077702283859253,1.077702283859253,0,49.73734339281068,NEUTRE
2025-03-26 14:15:00+00:00,1.0794472694396973,1.0797970294952393,1.079097867012024,1.0793308019638062,0,54.09143887708052,NEUTRE
2025-03-26 14:30:00+00:00,1.079563856124878,1.0796804428100586,1.079097867012024,1.0793308019638062,0,55.13879040809836,NEUTRE
2025-03-26 14:45:00+00:00,1.0793308019638062,1.0796804428100586,1.079214334487915,1.079563856124878,0,52.55756111543746,NEUTRE
2025-03-26 15:00:00+00:00,1.079097867012024,1.0796804428100586,1.0789813995361328,1.0794472694396973,0,50.03630445919053,NEUTRE
2025-03-26 15:15:00+00:00,1.0788650512695312,1.079097867012024,1.0786322355270386,1.079097867012024,0,47.57953494752548,NEUTRE
2025-03-26 15:30:00+00:00,1.0786322355270386,1.079214334487915,1.0786322355270386,1.0789813995361328,0,45.19003749153259,NEUTRE
2025-03-26 15:45:00+00:00,1.078399658203125,1.0786322355270386,1.0771219730377197,1.078515887260437,0,42.87362299668389,NEUTRE
2025-03-26 16:00:00+00:00,1.078283429145813,1.0786322355270386,1.0780508518218994,1.078515887260437,0,41.72261814309725,NEUTRE
2025-03-26 16:15:00+00:00,1.0793308019638062,1.0793308019638062,1.078283429145813,1.078283429145813,0,53.767567561040536,NEUTRE
2025-03-26 16:30:00+00:00,1.0789813995361328,1.0794472694396973,1.0789813995361328,1.0789813995361328,0,50.05111966791349,NEUTRE
2025-03-26 16:45:00+00:00,1.0789813995361328,1.0794472694396973,1.0789813995361328,1.079097867012024,0,50.05111966791349,NEUTRE
2025-03-26 17:00:00+00:00,1.078515887260437,1.079214334487915,1.078515887260437,1.079214334487915,0,45.221356544196176,NEUTRE
2025-03-26 17:15:00+00:00,1.0760787725448608,1.0781670808792114,1.0757315158843994,1.0781670808792114,0,29.287429898740626,ACHETER 🟢
2025-03-26 17:30:00+00:00,1.0764262676239014,1.0771219730377197,1.0755001306533813,1.0759629011154175,0,32.91695151906396,NEUTRE
2025-03-26 17:45:00+00:00,1.0759629011154175,1.076310396194458,1.0756157636642456,1.076310396194458,0,30.657271573048604,NEUTRE
2025-03-26 18:00:00+00:00,1.0759629011154175,1.0764262676239014,1.0759629011154175,1.0759629011154175,0,30.657271573048618,NEUTRE
2025-03-26 18:15:00+00:00,1.0758472681045532,1.076310396194458,1.0757315158843994,1.0760787725448608,0,30.06003908422828,NEUTRE
2025-03-26 18:30:00+00:00,1.0760787725448608,1.0760787725448608,1.0756157636642456,1.0757315158843994,0,32.879258290822506,NEUTRE
2025-03-26 18:45:00+00:00,1.0757315158843994,1.0760787725448608,1.0757315158843994,1.0760787725448608,0,30.869216837377223,NEUTRE
2025-03-26 19:00:00+00:00,1.0752688646316528,1.0758472681045532,1.0752688646316528,1.0758472681045532,0,28.379891948909147,ACHETER 🟢
2025-03-26 19:15:00+00:00,1.0749220848083496,1.075384497642517,1.0749220848083496,1.075384497642517,0,26.645434918423106,ACHETER 🟢
2025-03-26 19:30:00+00:00,1.0752688646316528,1.0752688646316528,1.074806571006775,1.0749220848083496,0,31.175266244802103,NEUTRE
2025-03-26 19:45:00+00:00,1.075384497642517,1.0756157636642456,1.0752688646316528,1.0752688646316528,0,32.66835897216785,NEUTRE
2025-03-26 20:00:00+00:00,1.0756157636642456,1.0757315158843994,1.075384497642517,1.0755001306533813,0,35.67404201934585,NEUTRE
2025-03-26 20:15:00+00:00,1.0757315158843994,1.0757315158843994,1.0756157636642456,1.0757315158843994,0,37.18546599816144,NEUTRE
2025-03-26 20:30:00+00:00,1.0758472681045532,1.0759629011154175,1.0756157636642456,1.0756157636642456,0,38.73568240547839,NEUTRE
2025-03-26 20:45:00+00:00,1.0755001306533813,1.0758472681045532,1.075384497642517,1.0758472681045532,0,35.876151100217584,NEUTRE
2025-03-26 21:00:00+00:00,1.0758472681045532,1.0760787725448608,1.0755001306533813,1.0756157636642456,0,40.59857724494537,NEUTRE
2025-03-26 21:15:00+00:00,1.0743446350097656,1.0758472681045532,1.0743446350097656,1.0758472681045532,0,30.222874465758494,NEUTRE
2025-03-26 21:30:00+00:00,1.0745755434036255,1.074806571006775,1.0741138458251953,1.0745755434036255,0,33.05427313528622,NEUTRE
2025-03-26 21:45:00+00:00,1.0744600296020508,1.074806571006775,1.0743446350097656,1.074806571006775,0,32.34713762799659,NEUTRE
2025-03-26 22:00:00+00:00,1.0742292404174805,1.0749220848083496,1.0741138458251953,1.0743446350097656,0,30.92371785326459,NEUTRE
2025-03-26 22:15:00+00:00,1.073767900466919,1.0742292404174805,1.0736525058746338,1.0739984512329102,0,28.24780401534656,ACHETER 🟢
2025-03-26 22:30:00+00:00,1.0738831758499146,1.0738831758499146,1.0736525058746338,1.073767900466919,0,29.88055180858005,ACHETER 🟢
2025-03-26 22:45:00+00:00,1.0741138458251953,1.0742292404174805,1.0739984512329102,1.0739984512329102,0,33.1582639363226,NEUTRE
2025-03-26 23:00:00+00:00,1.0742292404174805,1.0742292404174805,1.0738831758499146,1.0741138458251953,0,34.80020520468241,NEUTRE
2025-03-26 23:15:00+00:00,1.0743446350097656,1.0745755434036255,1.0741138458251953,1.0742292404174805,0,36.48056094841783,NEUTRE
2025-03-26 23:30:00+00:00,1.0746910572052002,1.0746910572052002,1.0743446350097656,1.0743446350097656,0,41.366060902623325,NEUTRE
2025-03-26 23:45:00+00:00,1.0744600296020508,1.0746910572052002,1.0743446350097656,1.0746910572052002,0,39.20065871888415,NEUTRE
2025-03-27 00:00:00+00:00,1.0750375986099243,1.0752688646316528,1.0744600296020508,1.0744600296020508,0,46.710954430745545,NEUTRE
2025-03-27 00:15:00+00:00,1.074806571006775,1.0750375986099243,1.0745755434036255,1.0750375986099243,0,44.35098639232375,NEUTRE
2025-03-27 00:30:00+00:00,1.0752688646316528,1.0755001306533813,1.0749220848083496,1.0749220848083496,0,49.814866705023626,NEUTRE
2025-03-27 00:45:00+00:00,1.0758472681045532,1.0759629011154175,1.0752688646316528,1.0752688646316528,0,55.678369140279315,NEUTRE
2025-03-27 01:00:00+00:00,1.0761945247650146,1.076310396194458,1.0758472681045532,1.0758472681045532,0,58.791338940155725,NEUTRE
2025-03-27 01:15:00+00:00,1.076658010482788,1.076658010482788,1.076310396194458,1.076310396194458,0,62.570091035148295,NEUTRE
2025-03-27 01:30:00+00:00,1.0765421390533447,1.076774001121521,1.0764262676239014,1.076658010482788,0,61.06258257667597,NEUTRE
2025-03-27 01:45:00+00:00,1.0768898725509644,1.0771219730377197,1.0765421390533447,1.0765421390533447,0,63.87545601359749,NEUTRE
2025-03-27 02:00:00+00:00,1.077702283859253,1.077702283859253,1.0768898725509644,1.0768898725509644,0,69.4315608007474,NEUTRE
